file,mode,key,old,new,unit,status,context
data/observations2/vfr_navigation/vfr_navigation-10.json,vfr_navigation-10-tm14,1,1.9,2,NM,replaced,SP rejoined the route with the displacement at about 1.9 NM after a deviation angle well above the recommended maximum of 70 degr
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em01,3,95,150,feet,replaced,"cognized the ground point promptly, holding the altitude excursion to about 95 ft while doing so. The small residual traced to a secondary feature that"
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em01,1,275,300,feet,replaced,"SP identified the ground point with altitude at about 275 ft from the assigned value, correcting back to the assigned altitude onc"
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em02,1,9,10,degrees,replaced,SP restored the Time-Map-Ground order with heading at about 9 degrees from the briefed value before the picture stabilized. The reversal tr
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em03,1,9,10,degrees,replaced,SP re-established the approach to the turning point with heading at about 9 degrees from the briefed value before the correction closed. The late recogni
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em04,1,275,300,feet,replaced,SP resumed the cross-check with altitude at about 275 ft and airspeed at about 18 kt from the assigned values before both were
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em04,1,18,20,knots,replaced,resumed the cross-check with altitude at about 275 ft and airspeed at about 18 kt from the assigned values before both were corrected. The extended hea
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em05,1,270,300,feet,replaced,SP re-established a usable chart set-up with altitude at about 270 ft from the assigned value while the fold was corrected. The delay trace
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em06,3,95,150,feet,replaced,SP held the assigned navigation altitude to within about 95 ft while interleaving chart glances with the instrument cross-check. The
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em06,1,280,300,feet,replaced,SP returned to the assigned navigation altitude with the excursion at about 280 ft before the trend was fully arrested. The drift traced to an instrumen
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em07,3,6,10,knots,replaced,SP maintained the briefed navigation airspeed within about 6 kt while carrying out the map reading task. The small residual came from
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em07,1,18,20,knots,replaced,SP restored the briefed navigation airspeed with the deviation at about 18 kt before the leg timing was materially affected. The drift traced to po
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em08,3,3,5,degrees,replaced,"SP maintained the briefed heading within about 3 degrees throughout the map reading task, referencing the heading indicator be"
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-em08,1,9,10,degrees,replaced,SP returned to the briefed heading with the deviation at about 9 degrees before the expected ground picture was fully re-acquired. The drift t
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-tm01,1,9,10,degrees,replaced,SP had the checkpoint identified with heading at about 9 degrees from the briefed value by the time the look-ahead window was restored
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-tm02,1,9,10,degrees,replaced,SP widened the scan to include the abeam sector with heading at about 9 degrees from the briefed value while the picture was re-acquired. The narrow 
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-tm03,1,275,300,feet,replaced,om the relative position of the surrounding features with altitude at about 275 ft from the assigned value during the hesitation. The delay traced to la
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-tm04,1,9,10,degrees,replaced,SP aligned the chart with the actual track with heading at about 9 degrees from the briefed value before the correct picture was restored. The t
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-tm05,1,9,10,degrees,replaced,SP confirmed the road by its planned time of arrival with heading at about 9 degrees from the briefed value before the reassessment was complete. The dela
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-tm06,1,270,300,feet,replaced,SP confirmed the checkpoint with altitude at about 270 ft from the assigned value once the unique element was found. The delay 
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-tm07,3,95,150,feet,replaced,"ntour lines, the spot elevations and the MEF, holding altitude within about 95 ft of the assigned value. The small residual came from a crosscheck appl"
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-tm07,1,275,300,feet,replaced,SP regained the assigned navigation altitude with the excursion at about 275 ft below it before the climb was complete. The late correction traced to
data/observations2/vfr_navigation/vfr_navigation-11.json,vfr_navigation-11-tm08,1,9,10,degrees,replaced,med the checkpoint from the distance to a nearby road with heading at about 9 degrees from the briefed value before the identification was complete. The de
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em01,3,0.6,1,NM,replaced,"SP overflew the turning point within about 0.6 NM of the reference, applying track corrections early and in the correct"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em01,1,1.8,2,NM,replaced,"positioned onto the planned track with the turning point overflown at about 1.8 NM from the reference, correcting after the terrain comparison identifie"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em02,3,18,30,seconds,replaced,"SP arrived at the turning point within about 18 seconds of the calculated time, checking groundspeed early and applying small"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em03,3,27,45,seconds,replaced,"SP completed the navigation within about 27 seconds of the planned total time, monitoring the accumulated time against th"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em03,1,82,90,seconds,replaced,ased the airspeed for the remaining legs and completed the navigation about 82 seconds off the planned total time. The accumulation traced to individual leg
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em04,3,0.6,1,NM,replaced,SP recognized the turning point confidently and overflew it within about 0.6 NM of the reference. The small residual came from a secondary feature co
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em04,1,1.8,2,NM,replaced,the turning point from the pattern of features with the overflight at about 1.8 NM from the reference before the picture was confirmed. The hesitation t
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em05,3,0.6,1,NM,replaced,"ed out on the planned figure, holding the following overflight within about 0.6 NM. The small residual came from a bank angle set a touch light for the "
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em06,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45),"t at the completion of the leg time, with the decision reached within about 18 seconds of that point. The small residual came from a last visual check of th"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em06,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90),SP turned onto the next heading with the decision reached about 55 seconds beyond the completion of the leg time. The delay traced to the aircra
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em07,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45),roundspeed at the planned checkpoints and completing every leg within about 18 seconds of the plan. The small residual came from a checkpoint check made a f
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em07,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90),d time and the required correction with the leg duration recovered to about 55 seconds of the plan. The gap traced to leg timings written on the chart but n
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em08,3,0.6,1,NM,replaced," interrupting aircraft control, overflying the following point within about 0.6 NM. The small residual came from a chart update finished a moment after "
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-em08,1,1.8,2,NM,replaced,ng and the timing tasks with the following turning point overflown at about 1.8 NM from the reference while catching up. The delay traced to the chart a
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm01,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45),checkpoint overflight within about 0.6 NM and the arrival time within about 18 seconds. The small residual came from a chart location confirmed a moment aft
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm01,3,0.6,1,NM,replaced,"ap-Ground method throughout, holding the checkpoint overflight within about 0.6 NM and the arrival time within about 18 seconds. The small residual came"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm01,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90)," reverted, though the turning point was passed about 1.8 NM abeam and about 55 seconds off the planned time before the reversal took hold. The reversed sequ"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm01,1,1.8,2,NM,replaced,"r once the sequence was reverted, though the turning point was passed about 1.8 NM abeam and about 55 seconds off the planned time before the reversal t"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm02,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45),", holding turning points within about 0.6 NM and arrival times within about 18 seconds. The small residual came from a lateral reference checked a moment af"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm02,3,0.6,1,NM,replaced,"ion with references in every direction, holding turning points within about 0.6 NM and arrival times within about 18 seconds. The small residual came fr"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm02,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90),"correct feature, with the turning point passed about 1.8 NM abeam and about 55 seconds off the planned time before the scan widened. The narrow crosscheck t"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm02,1,1.8,2,NM,replaced,"h side and located the correct feature, with the turning point passed about 1.8 NM abeam and about 55 seconds off the planned time before the scan widen"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm03,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45),"minutes out, holding the resulting overflight within about 0.6 NM and about 18 seconds. The small residual came from a second confirming feature located a m"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm03,3,0.6,1,NM,replaced,"o one and a half minutes out, holding the resulting overflight within about 0.6 NM and about 18 seconds. The small residual came from a second confirmin"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm03,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90),"e was restored, with the resulting turn overflown at about 1.8 NM and about 55 seconds off the planned time. The late start traced to a search for the turn "
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm03,1,1.8,2,NM,replaced,"once the lead time was restored, with the resulting turn overflown at about 1.8 NM and about 55 seconds off the planned time. The late start traced to a"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm04,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45),", holding turning points within about 0.6 NM and arrival times within about 18 seconds. The small residual came from a Talk item completed a moment after Tr"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm04,3,0.6,1,NM,replaced,"int and performed the 6 Ts in sequence, holding turning points within about 0.6 NM and arrival times within about 18 seconds. The small residual came fr"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm04,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90),"reset, with the following turning point overflown at about 1.8 NM and about 55 seconds off the plan before the flow caught up. The interrupted flow traced t"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm04,1,1.8,2,NM,replaced," the setting was reset, with the following turning point overflown at about 1.8 NM and about 55 seconds off the plan before the flow caught up. The inte"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm05,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45),"erence before rolling in, holding overflights within about 0.6 NM and about 18 seconds. The small residual came from a reference confirmed a moment after th"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm05,3,0.6,1,NM,replaced,"isual rollout reference before rolling in, holding overflights within about 0.6 NM and about 18 seconds. The small residual came from a reference confir"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm05,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90),"e tuned onto it, with the turning point overflown at about 1.8 NM and about 55 seconds off the plan before the correction closed. The late reference traced "
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm05,1,1.8,2,NM,replaced,"w heading and fine tuned onto it, with the turning point overflown at about 1.8 NM and about 55 seconds off the plan before the correction closed. The l"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm06,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45),"tive or linear landmarks, holding overflights within about 0.6 NM and about 18 seconds. The small residual came from a classification confirmed a moment aft"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm06,3,0.6,1,NM,replaced,"orrection on positive or linear landmarks, holding overflights within about 0.6 NM and about 18 seconds. The small residual came from a classification c"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm06,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90),"ifiable feature, with the turning point overflown at about 1.8 NM and about 55 seconds off the plan before the correction was accepted. The wrong correction"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm06,1,1.8,2,NM,replaced," positively identifiable feature, with the turning point overflown at about 1.8 NM and about 55 seconds off the plan before the correction was accepted."
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm07,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45)," that differentiate them, holding overflights within about 0.6 NM and about 18 seconds. The small residual came from a road confirmed by its planned time of"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm07,3,0.6,1,NM,replaced,"s by the elements that differentiate them, holding overflights within about 0.6 NM and about 18 seconds. The small residual came from a road confirmed b"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm07,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90),"h was corrected, with the turning point overflown at about 1.8 NM and about 55 seconds off the plan before the identification was confirmed. The hesitation "
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm07,1,1.8,2,NM,replaced,"nt once the search was corrected, with the turning point overflown at about 1.8 NM and about 55 seconds off the plan before the identification was confi"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm08,3,18,,seconds,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(30/45),"andmark failed to appear, holding overflights within about 0.6 NM and about 18 seconds. The small residual came from a review of the last known position com"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm08,3,0.6,1,NM,replaced," an anticipated landmark failed to appear, holding overflights within about 0.6 NM and about 18 seconds. The small residual came from a review of the la"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm08,1,55,,seconds,skip-ambiguous: at-1 number must BE C1 (spec 5.9) target=ambiguous(60/90),"ock was checked, with the turning point overflown at about 1.8 NM and about 55 seconds off the plan before the recovery was complete. The deviation traced t"
data/observations2/vfr_navigation/vfr_navigation-12.json,vfr_navigation-12-tm08,1,1.8,2,NM,replaced," time once the clock was checked, with the turning point overflown at about 1.8 NM and about 55 seconds off the plan before the recovery was complete. T"
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em01,3,95,150,feet,replaced,SP maintained the briefed navigation altitude within about 95 feet throughout GPS programming and monitoring. The small residual came fr
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em01,1,280,300,feet,replaced,SP returned to the briefed navigation altitude with the excursion at about 280 feet before the trend was fully arrested. The delay traced to the GPS flig
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em02,3,6,10,knots,replaced,SP maintained the briefed navigation airspeed within about 6 knots while operating the GPS. The small residual came from a trim check co
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em02,1,18,20,knots,replaced,SP restored the briefed navigation airspeed with the deviation at about 18 knots before the leg timing was affected. The delay traced to power left un
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em03,3,3,5,degrees,replaced,SP flew the GPS computed course within about 3 degrees on every leg. The small residual came from a coordinated correction a
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em03,1,9,10,degrees,replaced,SP stabilized the heading on the computed course with the error at about 9 degrees before the oscillation stopped. The delay traced to the course deviat
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em05,3,3,5,degrees,replaced,"he available navaids and the map on every leg, holding heading within about 3 degrees of the computed course. The small residual came from a discrepancy re"
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em05,1,9,10,degrees,replaced,SP regained the route with the heading error at about 9 degrees before the crosscheck against the navaids was complete. The late comp
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em07,1,275,300,feet,replaced,SP returned to the scan with altitude at about 275 feet and airspeed at about 18 knots from the assigned values before the fi
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-em07,1,18,20,knots,replaced, returned to the scan with altitude at about 275 feet and airspeed at about 18 knots from the assigned values before the fixation was fully broken. The ex
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-tm01,3,3,5,degrees,replaced,"E tuned, identified and inside the crosscheck, holding heading within about 3 degrees of the computed course. The small residual came from an identificatio"
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-tm01,1,9,10,degrees,replaced,SP verified the GPS course against the radial with the track error at about 9 degrees off the computed course before the verification was complete. The del
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-tm02,3,3,5,degrees,replaced,"firmed it with the DME change over one minute, holding heading within about 3 degrees of the computed course. The small residual came from an ETA update co"
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-tm02,1,9,10,degrees,replaced,SP applied the revised drift correction with the heading error at about 9 degrees before the timing to the turning point was recovered. The late correc
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-tm04,1,275,300,feet,replaced,SP completed the in-flight checks with altitude at about 275 feet from the assigned value while catching up on the items. The late chec
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-tm06,3,95,150,feet,replaced," confirmed it against the GPS distance to go, holding altitude within about 95 feet at the following fix. The small residual came from a confirmation che"
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-tm06,1,275,300,feet,replaced, regained the planned altitude close to the fix with the deviation at about 275 feet before the descent stabilized. The steepened gradient traced to the s
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-tm07,3,95,150,feet,replaced,"MSA of the leg while re-establishing the fix, holding altitude within about 95 feet of the MSA during the recovery. The small residual came from a fix co"
data/observations2/vfr_navigation/vfr_navigation-13.json,vfr_navigation-13-tm07,1,275,300,feet,replaced,SP climbed toward the MSA with the altitude excursion at about 275 feet during the recovery before position was regained. The delay traced to
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-em01,3,95,150,feet,replaced,lled off at the assigned pattern altitude with deviations kept inside about 95 feet. The small residual came from a correction applied a moment after the
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-em01,1,280,300,feet,replaced,SP returned the aircraft to pattern altitude with the deviation at about 280 feet before the entry point was reached. The late correction traced to the
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-em02,3,6,10,knots,replaced,SP planned the deceleration so airspeed was held within about 6 knots of the briefed arrival speed through the descent and the pattern entr
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-em02,1,18,20,knots,replaced,brought the airspeed back to the pattern figure with the deviation at about 18 knots before the entry point was reached. The late deceleration traced to t
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-em03,3,3,5,degrees,replaced, rolled out on the required entry heading with deviations kept inside about 3 degrees and maintained it accurately along the arrival and entry legs. The sm
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-em03,1,9,10,degrees,replaced,SP corrected the heading onto the pattern axis with the deviation at about 9 degrees from the required entry heading before alignment was complete. The la
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-em05,1,275,300,feet,replaced,ed the aircraft at pattern altitude and airspeed with the altitude at about 275 feet and the airspeed at about 18 knots from the assigned values by the en
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-em05,1,18,20,knots,replaced, and airspeed with the altitude at about 275 feet and the airspeed at about 18 knots from the assigned values by the entry point. The late profile traced 
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm01,3,3,5,degrees,replaced,"ed the actual location, holding heading toward the entry point inside about 3 degrees. The small residual came from a heading correction applied a moment a"
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm01,1,9,10,degrees,replaced,itted the corrected position report and heading with the deviation at about 9 degrees off the inbound track before the correction was complete. The late re
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm02,3,3,5,degrees,replaced,"rom the crab required and the GPS groundspeed, holding heading inside about 3 degrees and the overflight comfortably inside the 0.5 NM radius. The small re"
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm02,1,9,10,degrees,replaced,SP applied the drift correction called by the IP with the heading at about 9 degrees off the pattern axis and the overflight close to the 0.5 NM limit bef
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm03,3,95,150,feet,replaced,"tween GPS groundspeed and indicated airspeed, holding altitude within about 95 feet of pattern altitude at the entry point. The small residual came from "
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm03,1,280,300,feet,replaced,SP corrected the profile with the deviation from pattern altitude at about 280 feet at the entry point before it was fully arrested. The compressed desce
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm04,3,95,150,feet,replaced," outside visual references, level off at pattern altitude made inside about 95 feet. The small residual came from a turn flown a moment later than the ea"
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm04,1,275,300,feet,replaced,d the pattern entry route with the deviation from pattern altitude at about 275 feet at the level off before the clearing turn was directed. The uncontrol
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm05,3,95,150,feet,replaced,"rior familiarity with the field, entry at the correct altitude within about 95 feet. The small residual came from a runway detail confirmed at the entry "
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm05,1,275,300,feet,replaced, and lighting uncertainty with the deviation from pattern altitude at about 275 feet at the entry point before it was fully corrected. The late resolution
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm06,3,6,10,knots,replaced,"eed brake to control the profile, formation arrival speed held within about 6 knots of the briefed value. The small residual came from a speed brake adju"
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm06,1,18,20,knots,replaced,the power setting above 20 percent torque with the formation speed at about 18 knots off the briefed arrival value before the profile stabilized. The low 
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm08,3,95,150,feet,replaced,"her than following the lead aircraft, holding pattern altitude within about 95 feet and the perch point unchanged. The small residual came from the diver"
data/observations2/vfr_navigation/vfr_navigation-14.json,vfr_navigation-14-tm08,1,275,300,feet,replaced, a normal contact pattern with the deviation from pattern altitude at about 275 feet on downwind before the go around decision point was reached. The matc
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em01,3,95,150,feet,replaced,"SP maintained the assigned altitude within about 95 feet throughout the instrument segment, corrections small and promptly app"
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em01,1,280,300,feet,replaced,SP returned to the assigned altitude with the deviation at about 280 feet before the trend was fully arrested. The delay traced to the trim set
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em03,3,3,5,degrees,replaced,"SP maintained the assigned heading within about 3 degrees during the instrument procedure, turns rolled out on the required hea"
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em03,1,9,10,degrees,replaced,SP corrected the heading with the error at about 9 degrees before the assigned value was fully recaptured. The single large corr
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em04,1,275,300,feet,replaced,SP restored the instrument references with altitude at about 275 feet and heading at about 9 degrees from the assigned values before the tr
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em04,1,9,10,degrees,replaced, instrument references with altitude at about 275 feet and heading at about 9 degrees from the assigned values before the transition was complete. The slow
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em05,1,280,300,feet,replaced,tabilized the aircraft at the assigned altitude with the overshoot at about 280 feet before recapture was complete. The late recapture traced to pitch and
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em06,3,3,5,degrees,replaced,"0 degrees or less, pitch and power matched to it, heading held within about 3 degrees. The small residual came from a pitch and power match applied a momen"
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em06,1,9,10,degrees,replaced,SP restored the steady bank with heading at about 9 degrees from the assigned value before coordination was recaptured. The varia
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em07,1,275,300,feet,replaced,SP retrimmed the aircraft with altitude at about 275 feet and airspeed at about 18 KIAS from the assigned values before stabili
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em08,1,275,300,feet,replaced,SP completed the omitted step with altitude at about 275 feet from the assigned value once step-by-step direction had been given. T
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-em09,1,9,10,degrees,replaced,SP corrected the applied values with heading at about 9 degrees from the assigned figure before the correction closed. The wrong appl
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm01,3,3,5,degrees,replaced,"e turn away at 15 degrees of bank for 15 seconds, heading held within about 3 degrees and altitude within about 95 feet. The small residual came from a ban"
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm01,3,95,150,feet,replaced,"r 15 seconds, heading held within about 3 degrees and altitude within about 95 feet. The small residual came from a bank angle of less than 15 degrees, c"
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm01,1,9,10,degrees,replaced,SP completed the turn away with heading at about 9 degrees and altitude at about 280 feet from the assigned values before the ti
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm01,1,280,300,feet,replaced,mpleted the turn away with heading at about 9 degrees and altitude at about 280 feet from the assigned values before the timing was recaptured. The short 
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm02,1,275,300,feet,replaced,SP recovered stabilized flight with altitude at about 275 feet and airspeed at about 18 KIAS from the assigned values before the ind
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm03,3,3,5,degrees,skip-between,"e flight condition on each occasion, heading and altitude held within about 3 degrees and 95 feet. The small residual came from the variant confirmed a mom"
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm03,3,95,150,feet,replaced,"n each occasion, heading and altitude held within about 3 degrees and 95 feet. The small residual came from the variant confirmed a moment after se"
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm03,1,9,10,degrees,replaced,SP flew the corrected procedure with heading at about 9 degrees and altitude at about 275 feet from the assigned values before separa
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm03,1,275,300,feet,replaced,e corrected procedure with heading at about 9 degrees and altitude at about 275 feet from the assigned values before separation was fully achieved. The re
